234,Shaker Village Park,0101000020E6100000FF92909FC36254C029E0A47238BE4440,22997.2763277696
235,Horseshoe Lake Park,0101000020E6100000CA185FD8CA6354C0FD3A5288D3BD4440,421408.446698089
236,Southerly Park,0101000020E6100000FF5AE1DEB36454C0584E44D568BD4440,181301.082811501
237,Shaker Lakes Park,0101000020E6100000210A7698CE6454C05A1BF9E537BE4440,739891.471931407
238,Shaker Lakes Park,0101000020E6100000D7AFECBEF66554C03E6D49CA16BF4440,403066.611947056
239,Stephen Green,0101000020E61000006C33CB3F1F6654C0F83F700F2CC04440,2033.19263330807
240,,0101000020E6100000C7B064ECA66654C0EDBD308501C04440,8286.97982431442
241,Ambler Park,0101000020E6100000E5254CCAB86654C0DAF5B97B7EBF4440,167775.831745212
242,Artha Woods Park,0101000020E6100000A1E34D66936654C0D79854ECD2BE4440,42946.754227701
243,,0101000020E6100000D4A9F525446654C0A751A6FDE7BD4440,3038.42229419255
244,Helen Simpson Park,0101000020E61000001448C928C36554C0A8F1E79D70BD4440,4732.51188736834
245,Shaker Square,0101000020E6100000B26F6BDECA6554C0F31716AFEFBD4440,13046.0172431798
246,Amos Norwood Park,0101000020E61000001273DBF0F16554C079A1E9C9C1BD4440,469.212107041759
247,Shaker Lakes Park,0101000020E6100000072905C76F6554C0AF5B436BAFBE4440,32175.9253323005
248,,0101000020E6100000B843A852336554C0576A84C9C3BB4440,671.250199335578
249,Luke Easter Park,0101000020E610000050A8A245F56654C001E7C30C72BC4440,702649.774523631
250,,0101000020E6100000E7C898FBE46454C00E551C0335BA4440,32066.3081204664
251,Chelton Park,0101000020E6100000F4E95DF53D6454C03DBD6941EABA4440,13679.878385524
252,Ashby Play Lot,0101000020E610000086CC913AA66454C0768279AE94BB4440,1753.6663626753
253,Shaker Heights Library Park,0101000020E61000000461DC44486454C049D1190C97BB4440,1044.28961285796
254,,0101000020E6100000853F1EFE096454C0F1D202B4A2BB4440,1768.68016845904
255,Winslow Spires Park,0101000020E61000004D834B82FD6354C076F1E6C3A6BB4440,1292.71890089267
256,Winslow Park,0101000020E6100000EFE017D16A6354C01D494BB2A0BB4440,18810.1943676069
257,Sussex Park,0101000020E61000002AF49F15A26254C088E69D5247BB4440,7877.27698306066
258,Sussex Park,0101000020E6100000921A3DE1996254C0EDCAEBF42ABB4440,2279.61681005412
259,Gridley Park,0101000020E610000003EBA076356354C06457030E0BBB4440,7435.21703492313
260,Lomond Athletic Fields,0101000020E6100000AC5A17986E6354C040F28E4132BB4440,34422.0446097495
261,,0101000020E6100000C6325072436354C0CCCC8E15FCB94440,49008.1853227332
262,Idalia Park,0101000020E6100000CD138261846354C03C03DFF2F6B84440,51896.8758683883
263,Kerruish Park,0101000020E6100000A8A3FFA4EA6354C09DD230321EB74440,469577.098637611
264,,0101000020E61000008CBFC1427E6554C06C0F208989B94440,37050.8013807864
265,,0101000020E61000003EAA5CDCF56654C015B97EF84AB94440,25503.9918439617
266,,0101000020E6100000F924FA6B076654C0BC1F810E8EB74440,40149.585024859
